input files,output files,matched attributes
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_8.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_9.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_last.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_10.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_2.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_3.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_4.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_5.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_6.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_7.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_8.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_9.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_last.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_10.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_2.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_3.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_4.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_5.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_6.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_7.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_8.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_9.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_last.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\block_1.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\block_2.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\block_3.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\block_4.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\block_5.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_2.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_3.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_4.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_5.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_6.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_7.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_8.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_9.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_1.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_10.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_2.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_3.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_4.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_5.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_6.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_7.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_8.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_9.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_last.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_10.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_2.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_3.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_4.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_5.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_6.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_7.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_8.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_9.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\3_last.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_10.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_2.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_3.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_4.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_5.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_6.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_7.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_8.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_9.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\4_last.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\block_1.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\block_2.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\block_3.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\block_4.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\block_5.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1-last.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_1.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_2.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_3.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_4.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_5.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_6.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_7.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_8.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_9.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_1.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_10.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_2.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_3.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_4.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_5.bmp,partial
C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\1_10.bmp,C:\Users\RFV\Desktop\0 income\file search\test folders\3 zzer0\animation 02\work area\2_6.bmp,partial
